323.471809	15.787277	14
324.471809	15.848286	14
325.471809	15.771384	14
326.471809	15.91347	14
327.471809	15.992485	14.21
328.471809	16.31127	14.58
329.471809	16.73945	14.77
330.471809	16.695052	14.84
331.471809	16.681175	14.93
332.471809	16.676261	15
333.471809	16.681158	15
334.471809	16.8189	15
335.471809	16.867832	15.37
336.471809	17.492107	15.58
337.471809	17.732308	15.76
338.471809	17.895266	15.86
339.471809	17.807775	15.91
340.471809	17.724439	16
341.471809	17.934257	16
342.471809	17.87147	16.04
343.471809	18.091876	16.5
344.471809	18.408015	16.67
345.471809	18.425745	16.82
346.471809	18.610591	16.91
347.471809	18.681555	16.96
348.471809	18.804377	17
349.471809	18.786401	17
350.471809	18.829867	17
351.471809	18.846868	17.2
352.471809	19.123581	17.57
353.471809	19.449401	17.71
354.471809	19.780278	17.83
355.471809	19.815227	17.92
356.471809	19.841824	18
357.471809	19.65895	18
358.471809	19.790104	18
359.471809	19.883967	18
360.471809	19.909844	18
361.471809	19.786445	18
362.471809	19.930526	18
363.471809	19.792265	18
364.471809	19.824245	18
365.471809	19.756116	18
366.471809	19.797279	18
367.471809	19.815481	18
368.471809	19.823066	18
369.471809	19.835448	18
370.471809	19.76995	18
371.471809	19.812038	18
372.471809	19.778781	18
373.471809	19.827945	18
374.471809	19.726545	18
375.471809	19.694717	18
376.471809	19.795727	18
377.471809	19.848971	18
378.471809	20.214895	18.43
379.471809	20.537188	18.7
380.471809	20.474788	18.8
381.471809	20.910666	18.89
382.471809	20.791633	18.96
383.471809	20.753472	19
384.471809	21.080022	19
385.471809	21.109997	19.29
386.471809	21.336264	19.54
387.471809	21.667949	19.76
388.471809	21.812761	19.88
389.471809	21.921997	19.93
390.471809	22.003445	20
391.471809	21.872918	20
392.471809	21.870722	20
393.471809	21.958301	20
394.471809	22.12065	20
395.471809	21.87247	20
396.471809	21.882197	20
397.471809	21.950407	20
398.471809	21.898226	20
399.471809	22.043091	20
400.471809	21.775512	20
401.471809	21.88289	20
402.471809	21.903249	20
403.471809	21.846787	20
404.471809	21.931193	20
405.471809	21.999817	20
406.471809	21.867153	20
407.471809	21.837314	20
408.471809	22.077797	20
409.471809	21.845131	20
410.471809	21.888967	20
411.471809	21.89294	20
412.471809	21.898634	20
413.471809	21.923941	20
414.471809	21.93864	20
415.471809	21.898506	20
416.471809	21.869574	20
417.471809	21.810906	20
418.471809	21.87682	20
419.471809	21.900801	20
420.471809	21.91967	20
421.471809	21.708209	20
422.471809	21.795057	20
423.471809	21.758958	20
424.471809	21.783148	20
425.471809	21.822523	20
426.471809	21.893401	20
427.471809	21.929571	20
428.471809	22.000714	20
429.471809	22.006475	20
430.471809	21.908	20
431.471809	21.967526	20
432.471809	21.902348	20
433.471809	21.88142	20
434.471809	22.113924	20
435.471809	21.713122	20
436.471809	21.813849	20
437.471809	21.72025	20
438.471809	21.928917	20
439.471809	21.860059	20
440.471809	21.72777	20
441.471809	21.718182	20
442.471809	21.768239	20
443.471809	21.751441	20
444.471809	21.789958	20
445.471809	21.756961	20
446.471809	21.84306	20
447.471809	21.947698	20
448.471809	21.633935	20
449.471809	21.893138	20
450.471809	21.814049	20
451.471809	21.771349	20
452.471809	21.726047	20
453.471809	21.825133	20
454.471809	21.827568	20
455.471809	21.726126	20
456.471809	21.636995	20
457.471809	21.693476	20
458.471809	21.78083	20
459.471809	21.726336	20
460.471809	22.036934	20
461.471809	21.875151	20
462.471809	21.630866	20
463.471809	21.842599	20
464.471809	21.8142	20
465.471809	21.730934	20
466.471809	21.915765	20
467.471809	21.573494	20
468.471809	21.759441	20
469.471809	21.735262	20
470.471809	21.671245	20
471.471809	21.755603	20
472.471809	21.731619	20
473.471809	21.807467	20
474.471809	21.706248	20
475.471809	21.843763	20
476.471809	21.84248	20
477.471809	21.759617	20
478.471809	21.680103	20
479.471809	21.644218	20
480.471809	21.748859	20
481.471809	21.942566	20
482.471809	21.820576	20
483.471809	21.865543	20
484.471809	21.773085	20
485.471809	21.835765	20
486.471809	21.790658	20
487.471809	21.825231	20
488.471809	22.02977	20
489.471809	21.95514	20
490.471809	21.963472	20
491.471809	21.934294	20
492.471809	21.962537	20
493.471809	21.956944	20
494.471809	21.917698	20
495.471809	21.946433	20
496.471809	21.969647	20
497.471809	21.959273	20
498.471809	21.948738	20
499.471809	21.927862	20
500.471809	21.980456	20
501.471809	22.035542	20
502.471809	21.933899	20
503.471809	21.939317	20
504.471809	22.040411	20
505.471809	22.06011	20
506.471809	22.117831	20
507.471809	22.260234	20
508.471809	22.26661	20
509.471809	22.32649	20
510.471809	22.430262	20
511.471809	22.446132	20
512.471809	22.499894	20
513.471809	22.562032	20
514.471809	22.616762	20
515.471809	22.672059	20
516.471809	22.725567	20
517.471809	22.81688	20
518.471809	22.853911	20
519.471809	22.908584	20
520.471809	22.984454	20
521.471809	23.050695	20
522.471809	23.119376	20
523.471809	23.144456	20
524.471809	23.210529	20
525.471809	23.273388	20
526.471809	23.391464	20
527.471809	23.389135	20
528.471809	23.422507	20
529.471809	23.501664	20
530.471809	23.552056	20
531.471809	23.633404	20
532.471809	23.677631	20
533.471809	23.734089	20
534.471809	23.786479	20
535.471809	23.86769	20
536.471809	23.911505	20
537.471809	23.956096	20
538.471809	24.039921	20
539.471809	24.062473	20
540.471809	24.161409	20
541.471809	24.181091	20
542.471809	24.292564	20
543.471809	24.333633	20
544.471809	24.410988	20
545.471809	24.513594	20
546.471809	24.512778	20
547.471809	24.539722	20
548.471809	24.669997	20
549.471809	24.735234	20
550.471809	24.750311	20
551.471809	24.803476	20
552.471809	24.936828	20
553.471809	24.935614	20
554.471809	24.9933	20
555.471809	25.064784	20
556.471809	25.106595	20
557.471809	25.16846	20
558.471809	25.251329	20
559.471809	25.292877	20
560.471809	25.392391	20
561.471809	25.395943	20
562.471809	25.474779	20
563.471809	25.561242	20
564.471809	25.576992	20
565.471809	25.654056	20
566.471809	25.737995	20
567.471809	25.804132	20
568.471809	25.774639	20
569.471809	25.882098	20
570.471809	25.928803	20
571.471809	25.968604	20
572.471809	26.059804	20
573.471809	26.095889	20
574.471809	26.165236	20
575.471809	26.197189	20
576.471809	26.28569	20
577.471809	26.323711	20
578.471809	26.384433	20
579.471809	26.432782	20
580.471809	26.499059	20
581.471809	26.531592	20
582.471809	26.636209	20
583.471809	26.674628	20
584.471809	26.732335	20
585.471809	26.800798	20
586.471809	26.854279	20
587.471809	26.928508	20
588.471809	27.012815	20
589.471809	27.071549	20
590.471809	27.040387	20
591.471809	27.154528	20
592.471809	27.22315	20
593.471809	27.268519	20
594.471809	27.341686	20
595.471809	27.382026	20
596.471809	27.491429	20
597.471809	27.514505	20
598.471809	27.551394	20
599.471809	27.680718	20
600.471809	27.698589	20
601.471809	27.752717	20
602.471809	27.807741	20
603.471809	27.879534	20
604.471809	27.945783	20
605.471809	27.985129	20
606.471809	28.066171	20
607.471809	28.102158	20
608.471809	28.186358	20
609.471809	28.268382	20
610.471809	28.282892	20
611.471809	28.360876	20
612.471809	28.431452	20
613.471809	28.485752	20
614.471809	28.525896	20
615.471809	28.601867	20
616.471809	28.648791	20
617.471809	28.723072	20
618.471809	28.813967	20
619.471809	28.879655	20
620.471809	28.898244	20
621.471809	28.949599	20
622.471809	29.035994	20
623.471809	29.094733	20
624.471809	29.151157	20
625.471809	29.192401	20
626.471809	29.265697	20
627.471809	29.348298	20
628.471809	29.394341	20
629.471809	29.471317	20
630.471809	29.485201	20
631.471809	29.563133	20
632.471809	29.647545	20
633.471809	29.706825	20
634.471809	29.746045	20
635.471809	29.806062	20
636.471809	29.858617	20
637.471809	29.933654	20
638.471809	29.964879	20
639.471809	30.022475	20
640.471809	30.077877	20
641.471809	30.151675	20
642.471809	30.242045	20
643.471809	30.303898	20
644.471809	30.336042	20
645.471809	30.40474	20
646.471809	30.451533	20
647.471809	30.571348	20
648.471809	30.606426	20
649.471809	30.670645	20
650.471809	30.702179	20
651.471809	30.767518	20
652.471809	30.800888	20
653.471809	30.860046	20
654.471809	30.912846	20
655.471809	30.946884	20
656.471809	31.014302	20
657.471809	31.126267	20
658.471809	31.190497	20
659.471809	31.195663	20
660.471809	31.291007	20
661.471809	31.352069	20
662.471809	31.395179	20
663.471809	31.478442	20
664.471809	31.592708	20
665.471809	31.633441	20
666.471809	31.627501	20
667.471809	31.738541	20
668.471809	31.769943	20
669.471809	31.857551	20
670.471809	31.873504	20
671.471809	31.953775	20
672.471809	32.052183	20
673.471809	32.140784	20
674.471809	32.127978	20
675.471809	32.224267	20
676.471809	32.309418	20
677.471809	32.324074	20
678.471809	32.403941	20
679.471809	32.441341	20
680.471809	32.45332	20
681.471809	32.609455	20
682.471809	32.681847	20
683.471809	32.664252	20
684.471809	32.732919	20
685.471809	32.797869	20
686.471809	32.932667	20
687.471809	32.939034	20
688.471809	33.011383	20
689.471809	33.09187	20
690.471809	33.122547	20
691.471809	33.185643	20
692.471809	33.259997	20
693.471809	33.358541	20
694.471809	33.371266	20
695.471809	33.402524	20
696.471809	33.490176	20
697.471809	33.552627	20
698.471809	33.672997	20
699.471809	33.619758	20
700.471809	33.671495	20
701.471809	33.772582	20
702.471809	33.886071	20
703.471809	33.929728	20
704.471809	33.900813	20
705.471809	33.973098	20
706.471809	34.068261	20
707.471809	34.185571	20
708.471809	34.221557	20
709.471809	34.283228	20
710.471809	34.315702	20
711.471809	34.372613	20
712.471809	34.367269	20
713.471809	34.52117	20
714.471809	34.5101	20
715.471809	34.612281	20
716.471809	34.631195	20
717.471809	34.738723	20
718.471809	34.772542	20
719.471809	34.865898	20
720.471809	34.924435	20
721.471809	35.003932	20
722.471809	35.05315	20
723.471809	35.060096	20
724.471809	35.166879	20
725.471809	35.238332	20
726.471809	35.320688	20
727.471809	35.402812	20
728.471809	35.485554	20
729.471809	35.47313	20
730.471809	35.528933	20
731.471809	35.588725	20
732.471809	35.658511	20
733.471809	35.712379	20
734.471809	35.768938	20
735.471809	35.829066	20
736.471809	35.917995	20
737.471809	35.944582	20
738.471809	36.000614	20
739.471809	36.081485	20
740.471809	36.138447	20
741.471809	36.220272	20
742.471809	36.302696	20
743.471809	36.409697	20
744.471809	36.427316	20
745.471809	36.471581	20
746.471809	36.549536	20
747.471809	36.640331	20
748.471809	36.680519	20
749.471809	36.724072	20
750.471809	36.730716	20
751.471809	36.790534	20
752.471809	36.935937	20
753.471809	37.014756	20
754.471809	37.042685	20
755.471809	37.125936	20
756.471809	37.164698	20
757.471809	37.180634	20
758.471809	37.305346	20
759.471809	37.371032	20
760.471809	37.40842	20
761.471809	37.480444	20
762.471809	37.551266	20
763.471809	37.591743	20
764.471809	37.678595	20
765.471809	37.743798	20
766.471809	37.825584	20
767.471809	37.879947	20
768.471809	37.888747	20
769.471809	37.983137	20
770.471809	38.044875	20
771.471809	38.103202	20
772.471809	38.104062	20
773.471809	38.204922	20
774.471809	38.279361	20
775.471809	38.364287	20
776.471809	38.3848	20
777.471809	38.467765	20
778.471809	38.46457	20
779.471809	38.552198	20
780.471809	38.626044	20
781.471809	38.67723	20
782.471809	38.824672	20
783.471809	38.893047	20
784.471809	38.925312	20
785.471809	38.962872	20
786.471809	39.015567	20
787.471809	39.052561	20
788.471809	39.072791	20
789.471809	39.222495	20
790.471809	39.237246	20
791.471809	39.321028	20
792.471809	39.324971	20
793.471809	39.470042	20
794.471809	39.541629	20
795.471809	39.568032	20
796.471809	39.614038	20
797.471809	39.689265	20
798.471809	39.763831	20
799.471809	39.876684	20
800.471809	39.899252	20
801.471809	39.953219	20
802.471809	39.955284	20
803.471809	40.050158	20
804.471809	40.112706	20
805.471809	40.247514	20
806.471809	40.237988	20
807.471809	40.305546	20
808.471809	40.363535	20
809.471809	40.438547	20
810.471809	40.528993	20
811.471809	40.55549	20
812.471809	40.573586	20
813.471809	40.649788	20
814.471809	40.720503	20
815.471809	40.808097	20
816.471809	40.857076	20
817.471809	40.901916	20
818.471809	41.021828	20
819.471809	41.105344	20
820.471809	41.006691	20
821.471809	41.151911	20
822.471809	41.149001	20
823.471809	41.313489	20
824.471809	41.373431	20
825.471809	41.35571	20
826.471809	41.44241	20
827.471809	41.487305	20
828.471809	41.591008	20
829.471809	41.628436	20
830.471809	41.722579	20
831.471809	41.742496	20
832.471809	41.808835	20
833.471809	41.887305	20
834.471809	41.933562	20
835.471809	42.011218	20
836.471809	42.08662	20
837.471809	42.115855	20
838.471809	42.208918	20
839.471809	42.213349	20
840.471809	42.318527	20
841.471809	42.371547	20
842.471809	42.449545	20
843.471809	42.541561	20
844.471809	42.569678	20
845.471809	42.59202	20
846.471809	42.658856	20
847.471809	42.710175	20
848.471809	42.800307	20
849.471809	42.881046	20
850.471809	42.992007	20
851.471809	43.030983	20
852.471809	43.051075	20
853.471809	43.134358	20
854.471809	43.177826	20
855.471809	43.287361	20
856.471809	43.29168	20
857.471809	43.345383	20
858.471809	43.399895	20
859.471809	43.510382	20
860.471809	43.640375	20
861.471809	43.633926	20
862.471809	43.641383	20
863.471809	43.780629	20
864.471809	43.837609	20
865.471809	43.931932	20
866.471809	43.976372	20
867.471809	43.986044	20
868.471809	44.137535	20
869.471809	44.124561	20
870.471809	44.175164	20
871.471809	44.278186	20
872.471809	44.393154	20
873.471809	44.366332	20
874.471809	44.388	20
875.471809	44.486431	20
876.471809	44.560085	20
877.471809	44.577238	20
878.471809	44.602266	20
879.471809	44.786129	20
880.471809	44.770991	20
881.471809	44.823291	20
882.471809	45.001537	20
883.471809	44.955212	20
884.471809	45.025726	20
885.471809	45.105596	20
886.471809	45.170425	20
887.471809	45.183663	20
888.471809	45.282571	20
889.471809	45.401789	20
890.471809	45.420874	20
891.471809	45.433575	20
892.471809	45.534634	20
893.471809	45.601654	20
894.471809	45.598627	20
895.471809	45.718301	20
896.471809	45.77291	20
897.471809	45.804133	20
898.471809	45.846899	20
899.471809	46.031673	20
900.471809	46.01902	20
901.471809	46.071792	20
902.471809	46.13782	20
903.471809	46.20046	20
904.471809	46.271436	20
905.471809	46.372773	20
906.471809	46.395361	20
907.471809	46.454621	20
908.471809	46.480675	20
909.471809	46.643677	20
910.471809	46.669543	20
911.471809	46.702426	20
912.471809	46.737162	20
913.471809	46.882579	20
914.471809	46.957615	20
915.471809	46.925773	20
916.471809	46.998449	20
917.471809	47.040178	20
918.471809	47.092867	20
919.471809	47.157464	20
920.471809	47.204357	20
921.471809	47.27479	20
922.471809	47.418246	20
923.471809	47.439908	20
924.471809	47.488331	20
925.471809	47.56383	20
926.471809	47.617912	20
927.471809	47.660646	20
928.471809	47.714052	20
929.471809	47.800497	20
930.471809	47.854407	20
931.471809	47.938895	20
932.471809	48.026256	20
933.471809	48.106283	20
934.471809	48.135585	20
935.471809	48.191073	20
936.471809	48.223932	20
937.471809	48.280907	20
938.471809	48.35205	20
939.471809	48.389764	20
940.471809	48.475182	20
941.471809	48.498061	20
942.471809	48.597256	20
943.471809	48.65181	20
944.471809	48.682373	20
945.471809	48.831258	20
946.471809	48.794102	20
947.471809	48.922812	20
948.471809	48.967398	20
949.471809	49.030109	20
950.471809	49.125955	20
951.471809	49.104666	20
952.471809	49.219641	20
953.471809	49.260976	20
954.471809	49.350367	20
955.471809	49.404238	20
956.471809	49.44921	20
957.471809	49.483868	20
958.471809	49.561767	20
959.471809	49.577564	20
960.471809	49.630876	20
961.471809	49.740123	20
962.471809	49.795822	20
963.471809	49.900249	20
964.471809	49.946147	20
965.471809	50.016772	20
966.471809	50.011195	20
967.471809	50.092458	20
968.471809	50.152379	20
969.471809	50.276981	20
970.471809	50.37154	20
971.471809	50.325544	20
972.471809	50.448011	20
973.471809	50.515596	20
974.471809	50.59188	20
975.471809	50.604552	20
976.471809	50.644773	20
977.471809	50.676657	20
978.471809	50.757881	20
979.471809	50.854655	20
980.471809	50.942247	20
981.471809	51.025435	20
982.471809	51.041944	20
983.471809	51.134209	20
984.471809	51.156854	20
985.471809	51.282773	20
986.471809	51.318625	20
987.471809	51.43279	20
988.471809	51.389136	20
989.471809	51.475425	20
990.471809	51.570584	20
991.471809	51.584447	20
992.471809	51.659099	20
993.471809	51.691009	20
994.471809	51.775276	20
995.471809	51.813529	20
996.471809	51.855732	20
997.471809	51.96112	20
998.471809	51.995776	20
999.471809	52.088908	20
1000.471809	52.152871	20
1001.471809	52.176594	20
1002.471809	52.291165	20
1003.471809	52.311428	20
1004.471809	52.356686	20
1005.471809	52.448786	20
1006.471809	52.564935	20
1007.471809	52.531546	20
1008.471809	52.695987	20
1009.471809	52.635146	20
1010.471809	52.711467	20
1011.471809	52.85215	20
1012.471809	52.899811	20
1013.471809	52.916454	20
1014.471809	52.978499	20
1015.471809	53.046561	20
1016.471809	53.059589	20
1017.471809	53.135148	20
1018.471809	53.230897	20
1019.471809	53.215001	20
1020.471809	53.311525	20
1021.471809	53.362433	20
1022.471809	53.544764	20
1023.471809	53.551709	20
1024.471809	53.569611	20
1025.471809	53.651119	20
1026.471809	53.661336	20
1027.471809	53.76291	20
1028.471809	53.785894	20
1029.471809	53.831151	20
1030.471809	53.89329	20
1031.471809	53.983197	20
1032.471809	53.994705	20
1033.471809	54.109851	20
1034.471809	54.117752	20
1035.471809	54.211238	20
1036.471809	54.25685	20
1037.471809	54.296368	20
1038.471809	54.369564	20
1039.471809	54.501736	20
1040.471809	54.56475	20
1041.471809	54.591706	20
1042.471809	54.677469	20
1043.471809	54.709756	20
1044.471809	54.72941	20
1045.471809	54.826491	20
1046.471809	54.888404	20
1047.471809	55.010541	20
1048.471809	55.002143	20
1049.471809	55.017556	20
1050.471809	55.117522	20
1051.471809	55.19197	20
1052.471809	55.251141	20
1053.471809	55.286676	20
1054.471809	55.367791	20
1055.471809	55.436042	20
1056.471809	55.451962	20
1057.471809	55.534049	20
1058.471809	55.61778	20
1059.471809	55.705328	20
1060.471809	55.755524	20
1061.471809	55.81583	20
1062.471809	55.843337	20
1063.471809	55.935068	20
1064.471809	55.971451	20
1065.471809	56.065703	20
1066.471809	56.093205	20
1067.471809	56.16185	20
1068.471809	56.200323	20
1069.471809	56.239092	20
1070.471809	56.335714	20
1071.471809	56.340217	20
1072.471809	56.448137	20
1073.471809	56.515464	20
1074.471809	56.566612	20
1075.471809	56.605422	20
1076.471809	56.691587	20
1077.471809	56.766577	20
1078.471809	56.803772	20
1079.471809	56.839323	20
1080.471809	56.914174	20
1081.471809	56.99519	20
1082.471809	57.065563	20
1083.471809	57.119226	20
1084.471809	57.124611	20
1085.471809	57.265047	20
1086.471809	57.31296	20
1087.471809	57.386379	20
1088.471809	57.43623	20
1089.471809	57.519539	20
1090.471809	57.510898	20
1091.471809	57.59607	20
1092.471809	57.629167	20
1093.471809	57.677311	20
1094.471809	57.722674	20
1095.471809	57.788745	20
1096.471809	57.868653	20
1097.471809	57.906627	20
1098.471809	57.993364	20
1099.471809	57.981532	20
1100.471809	58.084263	20
1101.471809	58.136549	20
1102.471809	58.185086	20
1103.471809	58.279467	20
1104.471809	58.331113	20
1105.471809	58.408226	20
1106.471809	58.411953	20
1107.471809	58.528518	20
1108.471809	58.573476	20
1109.471809	58.678809	20
1110.471809	58.735126	20
